D:\Leidy_RawData\Behavioural_2\2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,TobiiEyeTracker.Information[Session],TobiiProLab.Information[Session],Counterbalance,CounterbalanceList,CounterbalanceList.Cycle,CounterbalanceList.Sample,DisplaySlideDialogPST.DEVICE,Mapping[Counterbalance],Procedure[Counterbalance],RuleCol[Counterbalance],RuleColInst[Counterbalance],Running[Counterbalance],TobiiEyeTracker.Information[Counterbalance],TobiiProLab.Information[Counterbalance],TobiiProLab.Open,TobiiProLab.ProjectId,TobiiProLab.ProjectName,TobiiProLab.RecordingId,TobiiProLab.RecordingName,ViolCol[Counterbalance],Block,Blocklist,Blocklist.Cycle,Blocklist.Sample,BlockNr,Mapping[Block],Procedure[Block],RuleCol[Block],RuleColInst[Block],RuleFreeRuleBased,RuleInst,Running[Block],StockSum,Test,ViolCol[Block],Trial,CurStocks,Error_Type,FixDur,FreeForced,MT,MTTime,MTx,MTy,Procedure[Trial],RT,RTTime,RTx,RTy,Running[Trial],StockLeft,StockRight,TargetDirection,TrialList,TrialList.Cycle,TrialList.Sample,TrialNr
2TEST_V1_18_16_2021_EN_DmakingLeidy,74,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">165857465411939</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,144.090,1.0.0.1379,1,-1285940686,Full,3.0.3.80,3.0.3.80,12-09-2022,09/12/2022 11:02:18,12:02:18,3.0.3.82,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display></display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName></projectName><projectId></projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion></apiVersion></TobiiProLabDeviceInfo>,1,2,2,1,Button,2,CounterbalanceProc,"20,84,148",blaue,CounterbalanceList,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display>Display</display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName>dMaking</projectName><projectId>efc35f95-5f03-8aa5-3475-7f05f626a518</projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion>1.0</apiVersion></TobiiProLabDeviceInfo>,On,efc35f95-5f03-8aa5-3475-7f05f626a518,dMaking,0e92430e-4a44-417f-bf1a-b8223cf1c221,2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,"255,128,64",1,1,1,1,1,1,BlockProc,"255,128,64",orange,1,For the following block there will be a rule regarding which area you have to go to.,Blocklist,51000,1,"20,84,148",1,0,2,500,1,377,40896,752,220,TrialProc,737,40519,537,588,TrialList,-3000,0,-1,5,1,1,1
2TEST_V1_18_16_2021_EN_DmakingLeidy,74,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">165857465411939</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,144.090,1.0.0.1379,1,-1285940686,Full,3.0.3.80,3.0.3.80,12-09-2022,09/12/2022 11:02:18,12:02:18,3.0.3.82,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display></display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName></projectName><projectId></projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion></apiVersion></TobiiProLabDeviceInfo>,1,2,2,1,Button,2,CounterbalanceProc,"20,84,148",blaue,CounterbalanceList,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display>Display</display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName>dMaking</projectName><projectId>efc35f95-5f03-8aa5-3475-7f05f626a518</projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion>1.0</apiVersion></TobiiProLabDeviceInfo>,On,efc35f95-5f03-8aa5-3475-7f05f626a518,dMaking,0e92430e-4a44-417f-bf1a-b8223cf1c221,2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,"255,128,64",1,1,1,1,1,1,BlockProc,"255,128,64",orange,1,For the following block there will be a rule regarding which area you have to go to.,Blocklist,51000,1,"20,84,148",2,1000,2,560,1,487,45784,242,210,TrialProc,751,45297,488,559,TrialList,1000,3000,1,51,1,2,2
2TEST_V1_18_16_2021_EN_DmakingLeidy,74,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">165857465411939</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,144.090,1.0.0.1379,1,-1285940686,Full,3.0.3.80,3.0.3.80,12-09-2022,09/12/2022 11:02:18,12:02:18,3.0.3.82,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display></display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName></projectName><projectId></projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion></apiVersion></TobiiProLabDeviceInfo>,1,2,2,1,Button,2,CounterbalanceProc,"20,84,148",blaue,CounterbalanceList,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display>Display</display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName>dMaking</projectName><projectId>efc35f95-5f03-8aa5-3475-7f05f626a518</projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion>1.0</apiVersion></TobiiProLabDeviceInfo>,On,efc35f95-5f03-8aa5-3475-7f05f626a518,dMaking,0e92430e-4a44-417f-bf1a-b8223cf1c221,2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,"255,128,64",1,1,1,1,1,1,BlockProc,"255,128,64",orange,1,For the following block there will be a rule regarding which area you have to go to.,Blocklist,51000,1,"20,84,148",3,500,0,660,1,515,51749,771,221,TrialProc,931,51234,489,565,TrialList,-500,500,1,34,1,3,3
2TEST_V1_18_16_2021_EN_DmakingLeidy,74,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">165857465411939</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,144.090,1.0.0.1379,1,-1285940686,Full,3.0.3.80,3.0.3.80,12-09-2022,09/12/2022 11:02:18,12:02:18,3.0.3.82,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display></display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName></projectName><projectId></projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion></apiVersion></TobiiProLabDeviceInfo>,1,2,2,1,Button,2,CounterbalanceProc,"20,84,148",blaue,CounterbalanceList,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display>Display</display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName>dMaking</projectName><projectId>efc35f95-5f03-8aa5-3475-7f05f626a518</projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion>1.0</apiVersion></TobiiProLabDeviceInfo>,On,efc35f95-5f03-8aa5-3475-7f05f626a518,dMaking,0e92430e-4a44-417f-bf1a-b8223cf1c221,2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,"255,128,64",1,1,1,1,1,1,BlockProc,"255,128,64",orange,1,For the following block there will be a rule regarding which area you have to go to.,Blocklist,51000,1,"20,84,148",4,-1000,0,680,1,681,57158,279,209,TrialProc,751,56477,544,587,TrialList,-1000,-3000,-1,9,1,4,4
2TEST_V1_18_16_2021_EN_DmakingLeidy,74,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">165857465411939</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,144.090,1.0.0.1379,1,-1285940686,Full,3.0.3.80,3.0.3.80,12-09-2022,09/12/2022 11:02:18,12:02:18,3.0.3.82,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display></display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName></projectName><projectId></projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion></apiVersion></TobiiProLabDeviceInfo>,1,2,2,1,Button,2,CounterbalanceProc,"20,84,148",blaue,CounterbalanceList,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display>Display</display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName>dMaking</projectName><projectId>efc35f95-5f03-8aa5-3475-7f05f626a518</projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion>1.0</apiVersion></TobiiProLabDeviceInfo>,On,efc35f95-5f03-8aa5-3475-7f05f626a518,dMaking,0e92430e-4a44-417f-bf1a-b8223cf1c221,2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,"255,128,64",1,1,1,1,1,1,BlockProc,"255,128,64",orange,1,For the following block there will be a rule regarding which area you have to go to.,Blocklist,51000,1,"20,84,148",5,1000,2,540,1,376,62179,259,216,TrialProc,876,61803,494,565,TrialList,1000,500,1,37,1,5,5
2TEST_V1_18_16_2021_EN_DmakingLeidy,74,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">165857465411939</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,144.090,1.0.0.1379,1,-1285940686,Full,3.0.3.80,3.0.3.80,12-09-2022,09/12/2022 11:02:18,12:02:18,3.0.3.82,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display></display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName></projectName><projectId></projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion></apiVersion></TobiiProLabDeviceInfo>,1,2,2,1,Button,2,CounterbalanceProc,"20,84,148",blaue,CounterbalanceList,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display>Display</display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName>dMaking</projectName><projectId>efc35f95-5f03-8aa5-3475-7f05f626a518</projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion>1.0</apiVersion></TobiiProLabDeviceInfo>,On,efc35f95-5f03-8aa5-3475-7f05f626a518,dMaking,0e92430e-4a44-417f-bf1a-b8223cf1c221,2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,"255,128,64",1,1,1,1,1,1,BlockProc,"255,128,64",orange,1,For the following block there will be a rule regarding which area you have to go to.,Blocklist,51000,1,"20,84,148",6,1000,0,500,1,599,67985,764,223,TrialProc,1306,67386,532,569,TrialList,-3000,1000,1,39,1,6,6
2TEST_V1_18_16_2021_EN_DmakingLeidy,74,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">165857465411939</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-12-09T11:02:17Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,144.090,1.0.0.1379,1,-1285940686,Full,3.0.3.80,3.0.3.80,12-09-2022,09/12/2022 11:02:18,12:02:18,3.0.3.82,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display></display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName></projectName><projectId></projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion></apiVersion></TobiiProLabDeviceInfo>,1,2,2,1,Button,2,CounterbalanceProc,"20,84,148",blaue,CounterbalanceList,"<TobiiEyeTrackerDeviceInfo><deviceName>TobiiEyeTracker</deviceName><eet /><requested><eyeTracker>(unspecified)</eyeTracker><frequency>(unspecified)</frequency><display>(unspecified)</display><maxCount>100000</maxCount></requested><actual><eyeTracker>TPSP1-010109037805</eyeTracker><frequency>600</frequency><display>Display</display><maxCount>100000</maxCount><model>Tobii Pro Spectrum</model><connectionName>tet-tcp://169.254.7.149</connectionName><capabilities>303</capabilities><mode>human</mode><firmware>1.7.8-sclera-0</firmware><sdk>1.6.1.21</sdk><availableFrequencies>600,300,150,120,60</availableFrequencies><logTimeSync>2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1-TimeSync.txt</logTimeSync><logNotifications></logNotifications><logExternalSignals></logExternalSignals><logMessages></logMessages></actual></TobiiEyeTrackerDeviceInfo>",<TobiiProLabDeviceInfo><deviceName>TobiiProLab</deviceName><host>localhost</host><port>8080</port><projectName>dMaking</projectName><projectId>efc35f95-5f03-8aa5-3475-7f05f626a518</projectId><projectNameExpected></projectNameExpected><syncmode>3</syncmode><clientVersion>3.2.1.105</clientVersion><apiVersion>1.0</apiVersion></TobiiProLabDeviceInfo>,On,efc35f95-5f03-8aa5-3475-7f05f626a518,dMaking,0e92430e-4a44-417f-bf1a-b8223cf1c221,2TEST_V1_18_16_2021_EN_DmakingLeidy-074-1,"255,128,64",1,1,1,1,1,1,BlockProc,"255,128,64",orange,1,For the following block there will be a rule regarding which area you have to go to.,Blocklist,51000,1,"20,84,148",7,0,2,680,1,626,75165,772,220,TrialProc,626,74539,535,566,TrialList,-1000,0,-1,12,1,7,7
